Wavelength,Intensity
491.95,1039.9
492.3,1051.8
492.65,1063.45
493.0,1060.95
493.35,1064.85
493.7,1078.5
494.05,1088.05
494.4,1106.0
494.75,1103.3
495.1,1098.95
495.45,1106.75
495.8,1117.25
496.15,1125.2
496.5,1121.7
496.84,1124.4
497.19,1130.9
497.54,1149.35
497.89,1148.7
498.24,1149.5
498.59,1167.2
498.94,1160.3
499.29,1160.9
499.64,1168.2
499.99,1178.8
500.33,1190.3
500.68,1186.2
501.03,1196.25
501.38,1200.65
501.73,1217.25
502.08,1215.4
502.43,1230.25
502.77,1232.95
503.12,1238.4
503.47,1240.7
503.82,1253.5
504.17,1267.7
504.52,1268.65
504.86,1275.1
505.21,1296.95
505.56,1292.45
505.91,1294.3
506.26,1296.4
506.61,1311.3
506.95,1314.1
507.3,1324.15
507.65,1338.65
508.0,1340.75
508.35,1344.8
508.69,1353.4
509.04,1366.75
509.39,1364.35
509.74,1366.2
510.08,1378.95
510.43,1393.8
510.78,1395.75
511.13,1401.25
511.47,1409.65
511.82,1425.6
512.17,1420.7
512.52,1440.75
512.86,1443.6
513.21,1455.35
513.56,1458.75
513.91,1474.6
514.25,1475.65
514.6,1487.8
514.95,1496.5
515.3,1498.75
515.64,1501.1
515.99,1525.3
516.34,1526.8
516.68,1537.25
517.03,1541.0
517.38,1549.5
517.72,1575.75
518.07,1572.2
518.42,1575.0
518.76,1589.05
519.11,1596.7
519.46,1612.35
519.8,1600.3
520.15,1620.3
520.5,1627.65
520.84,1627.35
521.19,1637.7
521.54,1645.25
521.88,1641.45
522.23,1665.6
522.58,1658.1
522.92,1667.85
523.27,1677.45
523.61,1679.2
523.96,1683.25
524.31,1707.2
524.65,1718.15
525.0,1711.6
525.34,1697.2
525.69,1705.05
526.04,1727.95
526.38,1733.75
526.73,1736.05
527.07,1752.4
527.42,1750.25
527.76,1759.45
528.11,1769.7
528.46,1760.1
528.8,1762.65
529.15,1757.85
529.49,1763.55
529.84,1774.45
530.18,1777.0
530.53,1790.25
530.87,1788.15
531.22,1790.95
531.56,1795.45
531.91,1804.75
532.25,1797.6
532.6,1800.45
532.94,1813.45
533.29,1807.75
533.63,1802.15
533.98,1805.5
534.32,1818.55
534.67,1838.2
535.01,1848.35
535.36,1837.5
535.7,1853.4
536.05,1857.3
536.39,1869.6
536.74,1848.55
537.08,1841.6
537.43,1840.0
537.77,1861.75
538.12,1877.1
538.46,1882.95
538.8,1894.1
539.15,1877.2
539.49,1885.9
539.84,1909.45
540.18,1903.75
540.53,1904.35
540.87,1901.85
541.21,1920.6
541.56,1917.1
541.9,1934.8
542.25,1920.2
542.59,1920.35
542.93,1945.65
543.28,1933.2
543.62,1944.9
543.97,1949.05
544.31,1952.7
544.65,1954.25
545.0,1966.8
545.34,1977.85
545.68,1974.7
546.03,1970.7
546.37,1991.15
546.71,1991.75
547.06,1998.35
547.4,1999.3
547.74,2028.25
548.09,2011.2
548.43,2017.95
548.77,2027.5
549.12,2027.35
549.46,2025.8
549.8,2038.15
550.15,2053.1001
550.49,2054.8501
550.83,2054.1499
551.17,2063.8999
551.52,2068.3501
551.86,2066.3999
552.2,2072.05
552.55,2097.75
552.89,2094.8
553.23,2104.05
553.57,2112.75
553.92,2105.8
554.26,2124.0
554.6,2115.25
554.94,2127.7
555.29,2132.6001
555.63,2140.8
555.97,2157.05
556.31,2156.1001
556.66,2166.3999
557.0,2154.8
557.34,2173.6001
557.68,2186.95
558.02,2191.05
558.37,2192.95
558.71,2195.1001
559.05,2195.1499
559.39,2208.25
559.73,2217.8
560.08,2217.1001
560.42,2222.1001
560.76,2224.6001
561.1,2227.1499
561.44,2224.45
561.78,2248.55
562.13,2257.75
562.47,2242.8
562.81,2265.6499
563.15,2262.3
563.49,2271.3
563.83,2285.95
564.17,2280.1001
564.52,2288.0
564.86,2298.75
565.2,2292.1499
565.54,2294.2
565.88,2293.6001
566.22,2308.95
566.56,2294.95
566.9,2311.05
567.24,2321.0
567.59,2310.95
567.93,2318.5
568.27,2333.25
568.61,2347.1001
568.95,2329.75
569.29,2333.05
569.63,2364.1001
569.97,2349.8999
570.31,2314.45
570.65,2339.75
570.99,2347.95
571.33,2360.5
571.67,2344.1499
572.01,2350.75
572.35,2362.2
572.69,2371.2
573.03,2374.8
573.37,2372.3
573.71,2369.25
574.05,2351.7
574.39,2362.1001
574.73,2379.1001
575.07,2361.6001
575.41,2373.45
575.75,2384.75
576.09,2398.2
576.43,2388.6001
576.77,2392.8501
577.11,2371.5
577.45,2390.6001
577.79,2374.25
578.13,2395.0
578.47,2369.1001
578.81,2378.8999
579.15,2382.45
579.49,2415.45
579.83,2408.3999
580.17,2411.3
580.51,2405.6001
580.85,2409.75
581.19,2404.3999
581.53,2400.2
581.87,2407.1499
582.2,2411.7
582.54,2409.8999
582.88,2406.75
583.22,2392.55
583.56,2388.1499
583.9,2415.8501
584.24,2414.6001
584.58,2411.05
584.92,2429.45
585.25,2422.8501
585.59,2417.6001
585.93,2437.45
586.27,2437.6499
586.61,2410.3501
586.95,2433.5
587.29,2441.95
587.62,2423.05
587.96,2435.75
588.3,2445.45
588.64,2435.05
588.98,2431.75
589.31,2449.45
589.65,2440.05
589.99,2428.1499
590.33,2449.3999
590.67,2451.25
591.01,2446.75
591.34,2463.3
591.68,2459.3
592.02,2472.45
592.36,2454.8
592.69,2453.45
593.03,2464.55
593.37,2472.2
593.71,2469.05
594.04,2469.3501
594.38,2466.05
594.72,2486.6001
595.06,2478.45
595.39,2477.1001
595.73,2488.5
596.07,2500.5
596.41,2494.6001
596.74,2495.25
597.08,2501.8
597.42,2502.8999
597.76,2488.6499
598.09,2508.3999
598.43,2495.6001
598.77,2506.3
599.1,2521.8501
599.44,2515.6001
599.78,2514.5
600.11,2523.5
600.45,2526.6499
600.79,2526.8
601.12,2520.3501
601.46,2537.6499
601.8,2547.8999
602.13,2530.7
602.47,2545.1001
602.81,2529.7
603.14,2536.3999
603.48,2554.3
603.82,2543.05
604.15,2543.05
604.49,2555.75
604.82,2553.3999
605.16,2556.1001
605.5,2546.7
605.83,2574.8501
606.17,2570.0
606.5,2571.45
606.84,2562.3
607.18,2566.7
607.51,2567.45
607.85,2574.75
608.18,2584.55
608.52,2581.5
608.86,2577.8
609.19,2589.2
609.53,2569.6001
609.86,2598.1001
610.2,2587.1499
610.53,2582.6499
610.87,2571.0
611.2,2613.75
611.54,2575.1499
611.87,2585.6001
612.21,2598.45
612.54,2585.6499
612.88,2591.75
613.21,2597.2
613.55,2598.2
613.88,2584.3999
614.22,2592.8999
614.55,2576.6499
614.89,2574.45
615.22,2582.25
615.56,2583.75
615.89,2594.8501
616.23,2605.75
616.56,2567.25
616.9,2592.6499
617.23,2579.45
617.57,2602.5
617.9,2594.8999
618.24,2593.95
618.57,2597.8999
618.9,2588.2
619.24,2580.3
619.57,2587.8999
619.91,2606.25
620.24,2562.8999
620.58,2590.1499
620.91,2584.0
621.24,2588.75
621.58,2601.7
621.91,2577.8999
622.25,2587.0
622.58,2582.95
622.91,2605.8999
623.25,2567.05
623.58,2575.8999
623.91,2578.75
624.25,2587.1001
624.58,2582.6499
624.92,2585.8501
625.25,2588.25
625.58,2566.1001
625.92,2594.45
626.25,2579.5
626.58,2594.8
626.92,2575.2
627.25,2593.05
627.58,2578.1499
627.91,2586.8501
628.25,2582.6001
628.58,2587.3
628.91,2567.3501
629.25,2577.8501
629.58,2566.75
629.91,2578.8501
630.25,2587.8
630.58,2574.8999
630.91,2574.7
631.24,2583.2
631.58,2580.7
631.91,2588.05
632.24,2554.1499
632.57,2562.8
632.91,2567.8
633.24,2554.6001
633.57,2565.45
633.9,2564.55
634.24,2560.7
634.57,2566.8501
634.9,2569.75
635.23,2536.7
635.56,2544.1499
635.9,2547.3501
636.23,2549.5
636.56,2549.8999
636.89,2552.3501
637.22,2555.3
637.56,2549.6499
637.89,2528.25
638.22,2543.8
638.55,2547.3999
638.88,2515.55
639.21,2532.6001
639.55,2518.3999
639.88,2525.2
640.21,2533.2
640.54,2528.6001
640.87,2509.8999
641.2,2515.8501
641.53,2534.25
641.87,2518.1001
642.2,2512.1001
642.53,2511.3
642.86,2520.5
643.19,2508.55
643.52,2512.8501
643.85,2513.5
644.18,2505.8501
644.51,2500.3999
644.84,2506.8
645.18,2498.7
645.51,2496.55
645.84,2502.1001
646.17,2494.5
646.5,2507.6499
646.83,2510.8
647.16,2477.6499
647.49,2494.3
647.82,2492.55
648.15,2498.5
648.48,2500.1499
648.81,2495.75
649.14,2483.45
649.47,2494.45
649.8,2480.3501
650.13,2477.8999
650.46,2490.55
650.79,2484.1499
651.12,2498.8999
651.45,2489.05
651.78,2467.3
652.11,2480.45
652.44,2472.6001
652.77,2480.8
653.1,2490.8501
653.43,2484.95
653.76,2477.6499
654.09,2459.1499
654.42,2477.0
654.75,2480.95
655.08,2457.5
655.41,2464.05
655.74,2440.6499
656.07,2468.05
656.39,2463.3
656.72,2463.3999
657.05,2454.75
657.38,2473.1499
657.71,2473.3501
658.04,2457.8
658.37,2458.7
658.7,2467.45
659.03,2449.55
659.36,2454.1499
659.68,2455.25
660.01,2446.1001
660.34,2454.3
660.67,2453.1499
661.0,2462.75
661.33,2441.1001
661.66,2433.55
661.98,2448.05
662.31,2445.5
662.64,2439.05
662.97,2441.5
663.3,2426.05
663.63,2436.95
663.95,2415.45
664.28,2431.1001
664.61,2424.2
664.94,2421.95
665.27,2438.25
665.59,2419.55
665.92,2431.8
666.25,2409.1001
666.58,2398.5
666.91,2434.75
667.23,2411.0
667.56,2399.8999
667.89,2395.55
668.22,2400.6499
668.54,2405.6499
668.87,2410.6001
669.2,2401.0
669.53,2405.25
669.85,2397.3999
670.18,2385.6001
670.51,2381.95
670.83,2375.05
671.16,2391.1499
671.49,2388.3
671.82,2380.6001
672.14,2362.2
672.47,2364.75
672.8,2367.8501
673.12,2371.2
673.45,2379.55
673.78,2344.6001
674.1,2363.3
674.43,2346.3999
674.76,2341.6001
675.08,2354.3
675.41,2330.05
675.74,2337.5
676.06,2336.55
676.39,2323.1001
676.72,2327.25
677.04,2328.3999
677.37,2323.0
677.69,2318.1499
678.02,2304.6001
678.35,2302.3501
678.67,2274.3
679.0,2304.8501
679.32,2299.1499
679.65,2291.6001
679.98,2298.8
680.3,2281.75
680.63,2275.05
680.95,2262.2
681.28,2271.1499
681.6,2255.3
681.93,2257.45
682.26,2247.8999
682.58,2250.6499
682.91,2253.1001
683.23,2230.6001
683.56,2226.1499
683.88,2237.6499
684.21,2216.95
684.53,2229.5
684.86,2233.1001
685.18,2220.6499
685.51,2219.6001
685.83,2209.8
686.16,2185.05
686.48,2184.6001
686.81,2201.75
687.13,2195.05
687.46,2182.8501
687.78,2188.5
688.11,2163.2
688.43,2161.95
688.76,2161.45
689.08,2162.2
689.41,2148.8501
689.73,2136.5
690.05,2141.5
690.38,2144.45
690.7,2136.95
691.03,2121.2
691.35,2119.6499
691.68,2091.8501
692.0,2103.3501
692.32,2118.3501
692.65,2107.45
692.97,2102.55
693.29,2103.3
693.62,2077.95
693.94,2095.8999
694.27,2077.6001
694.59,2051.3501
694.91,2068.7
695.24,2074.8
695.56,2047.2
695.88,2048.7
696.21,2021.1
696.53,2008.2
696.85,2035.8
697.18,2035.35
697.5,2025.75
697.82,2036.75
698.15,2026.4
698.47,2013.6
698.79,2019.55
699.12,2020.95
699.44,1985.9
699.76,1980.7
700.09,1989.65
700.41,1985.05
700.73,1972.55
701.05,1985.65
701.38,1965.8
701.7,1977.55
702.02,1971.6
702.34,1959.2
702.67,1966.45
702.99,1960.0
703.31,1949.35
703.63,1949.5
703.96,1935.1
704.28,1931.8
704.6,1926.15
704.92,1936.35
705.25,1917.25
705.57,1919.6
705.89,1910.7
706.21,1909.85
706.53,1909.05
706.86,1905.8
707.18,1899.15
707.5,1913.25
707.82,1886.05
708.14,1898.05
708.46,1903.3
708.79,1876.65
709.11,1890.1
709.43,1870.4
709.75,1865.6
710.07,1865.4
710.39,1869.95
710.71,1854.1
711.04,1854.5
711.36,1849.05
711.68,1848.1
712.0,1846.05
712.32,1845.25
712.64,1826.15
712.96,1823.9
713.28,1809.75
713.6,1830.35
713.92,1811.15
714.24,1821.2
714.57,1815.6
714.89,1809.75
715.21,1802.05
715.53,1786.0
715.85,1792.2
716.17,1788.5
716.49,1790.5
716.81,1783.4
717.13,1790.05
717.45,1770.2
717.77,1759.8
718.09,1758.25
718.41,1764.9
718.73,1752.55
719.05,1747.45
719.37,1724.75
719.69,1739.0
720.01,1736.15
720.33,1717.85
720.65,1718.15
720.97,1720.9
721.29,1698.1
721.61,1710.2
721.93,1708.3
722.25,1692.7
722.57,1689.7
722.89,1686.2
723.21,1686.35
723.52,1674.95
723.84,1663.95
724.16,1680.95
724.48,1673.05
724.8,1669.6
725.12,1664.2
725.44,1666.95
725.76,1656.8
726.08,1656.6
726.4,1641.8
726.72,1649.05
727.03,1656.7
727.35,1648.6
727.67,1635.5
727.99,1637.6
728.31,1635.3
728.63,1627.55
728.95,1628.7
729.26,1618.6
729.58,1616.3
729.9,1618.85
730.22,1595.1
730.54,1594.85
730.86,1605.25
731.17,1612.75
731.49,1596.45
731.81,1602.9
732.13,1602.55
732.45,1577.25
732.76,1579.4
733.08,1583.95
733.4,1577.25
733.72,1571.95
734.03,1564.75
734.35,1565.3
734.67,1576.75
734.99,1561.35
735.3,1565.1
735.62,1556.0
735.94,1552.45
736.26,1542.4
736.57,1538.85
736.89,1546.75
737.21,1523.5
737.53,1519.6
737.84,1518.85
738.16,1503.45
738.48,1501.95
738.79,1511.15
739.11,1497.35
739.43,1490.6
739.74,1489.3
740.06,1477.2
740.38,1471.95
740.69,1466.75
741.01,1461.45
741.33,1449.65
741.64,1448.3
741.96,1442.6
742.28,1441.0
742.59,1420.0
742.91,1421.8
743.23,1412.7
