Wavelength,Intensity
492.3,246.65
492.65,249.0
493.0,251.1
493.35,251.2
493.7,252.75
494.05,253.5
494.4,257.15
494.75,257.35
495.1,257.95
495.45,259.25
495.8,260.8
496.15,262.65
496.5,261.9
496.84,263.35
497.19,264.35
497.54,269.0
497.89,268.35
498.24,269.3
498.59,273.0
498.94,273.7
499.29,274.65
499.64,275.2
499.99,279.65
500.33,281.9
500.68,284.4
501.03,287.05
501.38,288.7
501.73,293.55
502.08,293.4
502.43,299.75
502.77,301.25
503.12,305.15
503.47,307.1
503.82,313.45
504.17,319.25
504.52,322.65
504.86,324.95
505.21,335.35
505.56,336.15
505.91,341.35
506.26,346.95
506.61,355.4
506.95,362.9
507.3,369.5
507.65,380.55
508.0,385.05
508.35,393.2
508.69,402.1
509.04,413.85
509.39,419.9
509.74,429.0
510.08,438.25
510.43,454.0
510.78,466.65
511.13,476.9
511.47,493.1
511.82,507.1
512.17,519.65
512.52,537.75
512.86,552.85
513.21,567.0
513.56,584.3
513.91,602.75
514.25,618.6
514.6,640.0
514.95,656.05
515.3,671.65
515.64,688.75
515.99,717.05
516.34,736.7
516.68,758.45
517.03,774.1
517.38,791.6
517.72,823.05
518.07,837.1
518.42,856.2
518.76,878.35
519.11,899.75
519.46,925.05
519.8,932.9
520.15,955.65
520.5,979.75
520.84,992.3
521.19,1012.6
521.54,1031.85
521.88,1042.4
522.23,1064.4
522.58,1074.5
522.92,1093.95
523.27,1111.25
523.61,1125.75
523.96,1137.05
524.31,1165.0
524.65,1175.9
525.0,1178.25
525.34,1179.75
525.69,1190.45
526.04,1219.8
526.38,1226.55
526.73,1237.25
527.07,1252.5
527.42,1256.2
527.76,1266.05
528.11,1280.95
528.46,1280.0
528.8,1282.85
529.15,1283.2
529.49,1292.05
529.84,1300.3
530.18,1311.85
530.53,1329.85
530.87,1330.1
531.22,1328.3
531.56,1335.25
531.91,1341.75
532.25,1340.3
532.6,1343.35
532.94,1355.65
533.29,1351.85
533.63,1349.1
533.98,1354.95
534.32,1364.35
534.67,1376.3
535.01,1385.35
535.36,1381.85
535.7,1396.5
536.05,1398.05
536.39,1405.2
536.74,1390.0
537.08,1383.15
537.43,1389.2
537.77,1403.7
538.12,1421.25
538.46,1423.65
538.8,1430.75
539.15,1417.75
539.49,1424.45
539.84,1442.6
540.18,1439.7
540.53,1439.45
540.87,1436.55
541.21,1457.3
541.56,1450.9
541.9,1461.85
542.25,1456.05
542.59,1454.25
542.93,1471.4
543.28,1462.6
543.62,1474.1
543.97,1473.6
544.31,1483.6
544.65,1484.55
545.0,1493.4
545.34,1496.6
545.68,1500.1
546.03,1497.35
546.37,1511.85
546.71,1512.35
547.06,1519.15
547.4,1515.45
547.74,1536.85
548.09,1525.9
548.43,1535.3
548.77,1538.2
549.12,1534.4
549.46,1533.45
549.8,1549.15
550.15,1557.55
550.49,1564.15
550.83,1559.45
551.17,1569.05
551.52,1567.4
551.86,1569.9
552.2,1579.4
552.55,1588.35
552.89,1591.6
553.23,1596.65
553.57,1603.7
553.92,1601.35
554.26,1614.2
554.6,1609.4
554.94,1612.55
555.29,1624.5
555.63,1630.4
555.97,1636.9
556.31,1634.2
556.66,1642.5
557.0,1636.25
557.34,1653.9
557.68,1663.0
558.02,1662.25
558.37,1660.1
558.71,1669.5
559.05,1666.25
