Wavelength,Intensity
491.6,1141.95
491.95,1142.9
492.3,1158.55
492.65,1172.2
493.0,1173.75
493.35,1174.4
493.7,1189.8
494.05,1201.95
494.4,1220.7
494.75,1218.15
495.1,1218.1
495.45,1217.85
495.8,1229.75
496.15,1242.1
496.5,1234.3
496.84,1242.55
497.19,1245.95
497.54,1262.55
497.89,1264.8
498.24,1268.8
498.59,1283.7
498.94,1275.55
499.29,1286.0
499.64,1287.0
499.99,1301.2
500.33,1312.8
500.68,1309.95
501.03,1317.4
501.38,1325.95
501.73,1341.1
502.08,1334.0
502.43,1347.85
502.77,1352.55
503.12,1370.25
503.47,1367.8
503.82,1380.45
504.17,1388.0
504.52,1397.15
504.86,1405.75
505.21,1424.35
505.56,1419.65
505.91,1425.7
506.26,1424.45
506.61,1445.7
506.95,1449.05
507.3,1455.65
507.65,1472.95
508.0,1471.65
508.35,1476.55
508.69,1478.85
509.04,1500.6
509.39,1495.35
509.74,1501.35
510.08,1514.6
510.43,1528.65
510.78,1531.6
511.13,1536.65
511.47,1548.1
511.82,1560.75
512.17,1557.2
512.52,1578.45
512.86,1585.3
513.21,1597.7
513.56,1605.95
513.91,1624.0
514.25,1621.8
514.6,1634.6
514.95,1635.5
515.3,1646.55
515.64,1649.55
515.99,1669.6
516.34,1677.05
516.68,1690.5
517.03,1696.45
517.38,1695.6
517.72,1727.3
518.07,1721.05
518.42,1729.1
518.76,1742.15
519.11,1750.75
519.46,1766.25
519.8,1759.2
520.15,1767.35
520.5,1785.2
520.84,1787.0
521.19,1795.2
521.54,1809.5
521.88,1808.1
522.23,1824.75
522.58,1817.55
522.92,1829.75
523.27,1839.45
523.61,1844.45
523.96,1845.4
524.31,1873.5
524.65,1882.0
525.0,1876.15
525.34,1861.05
525.69,1868.2
526.04,1894.85
526.38,1899.45
526.73,1898.6
527.07,1917.75
527.42,1911.1
527.76,1928.55
528.11,1937.85
528.46,1933.3
528.8,1930.5
529.15,1919.1
529.49,1923.25
529.84,1941.55
530.18,1943.45
530.53,1969.3
530.87,1961.95
531.22,1962.6
531.56,1966.75
531.91,1967.8
532.25,1967.85
532.6,1966.15
532.94,1981.55
533.29,1978.0
533.63,1978.55
533.98,1975.15
534.32,1989.95
534.67,2010.85
535.01,2016.15
535.36,2003.75
535.7,2028.4
536.05,2026.2
536.39,2043.8
536.74,2020.65
537.08,2012.9
537.43,2010.35
537.77,2034.95
538.12,2049.7
538.46,2051.6001
538.8,2067.8999
539.15,2048.7
539.49,2057.05
539.84,2080.0
540.18,2077.8999
540.53,2079.8999
540.87,2076.1499
541.21,2096.0
541.56,2096.3
541.9,2113.6001
542.25,2099.6001
542.59,2099.3999
542.93,2123.3
543.28,2106.3999
543.62,2117.8501
543.97,2127.5
544.31,2132.7
544.65,2133.45
545.0,2146.6001
545.34,2151.5
545.68,2149.55
546.03,2148.75
546.37,2173.7
546.71,2173.25
547.06,2181.3
547.4,2179.3501
547.74,2207.05
548.09,2192.25
548.43,2196.3
548.77,2205.3999
549.12,2210.95
549.46,2205.3999
549.8,2223.45
550.15,2238.8999
550.49,2239.6001
550.83,2237.75
551.17,2255.7
551.52,2249.6499
551.86,2249.6001
552.2,2268.05
552.55,2277.8999
552.89,2283.3
553.23,2291.45
553.57,2299.6499
553.92,2298.05
554.26,2315.25
554.6,2299.05
554.94,2311.1499
555.29,2324.1001
555.63,2328.2
555.97,2353.25
556.31,2347.8501
556.66,2359.45
557.0,2347.1499
557.34,2365.8
557.68,2381.0
558.02,2374.8
558.37,2384.6499
558.71,2386.6499
559.05,2392.0
559.39,2400.25
559.73,2414.75
560.08,2408.6001
560.42,2420.95
560.76,2427.3
561.1,2430.3501
561.44,2424.6499
561.78,2444.55
562.13,2451.6001
562.47,2436.55
562.81,2463.8501
563.15,2464.75
563.49,2461.8501
563.83,2486.95
564.17,2481.3999
564.52,2479.75
564.86,2488.8
565.2,2493.6001
565.54,2490.75
565.88,2485.8
566.22,2506.8999
566.56,2490.3501
566.9,2513.3
567.24,2523.6499
567.59,2509.3999
567.93,2520.0
568.27,2530.7
568.61,2545.8501
568.95,2527.8999
569.29,2531.8999
569.63,2557.75
569.97,2547.6001
570.31,2516.7
570.65,2534.3501
570.99,2545.0
571.33,2559.8501
571.67,2543.75
572.01,2550.5
572.35,2560.6499
572.69,2575.3501
573.03,2582.05
573.37,2570.3
573.71,2562.6499
574.05,2552.1499
574.39,2561.25
574.73,2584.1499
575.07,2563.5
575.41,2565.1499
575.75,2581.8999
576.09,2599.1499
576.43,2588.7
576.77,2586.75
577.11,2576.2
577.45,2585.3501
577.79,2578.2
578.13,2596.8
578.47,2564.7
578.81,2573.3501
579.15,2584.6499
579.49,2614.3501
579.83,2604.1001
580.17,2617.1001
580.51,2606.5
580.85,2607.55
581.19,2606.3999
581.53,2593.3
581.87,2598.75
582.2,2606.3501
582.54,2610.8501
582.88,2606.7
583.22,2594.75
583.56,2583.7
583.9,2613.25
584.24,2611.45
584.58,2603.1001
584.92,2625.05
585.25,2620.6499
585.59,2618.0
585.93,2625.5
