Wavelength,Intensity
439.05,122.0
439.65,122.0
440.24,125.0
440.84,114.0
441.44,127.0
442.04,126.0
442.64,135.0
443.23,131.0
443.83,139.0
444.43,139.0
445.03,146.0
445.63,139.0
446.22,141.0
446.82,139.0
447.42,145.0
448.02,150.0
448.62,144.0
449.21,146.0
449.81,147.0
450.41,154.0
451.01,155.0
451.61,155.0
452.20,154.0
452.80,155.0
453.40,155.0
454.00,162.0
454.60,154.0
455.19,153.0
455.79,163.0
456.39,166.0
456.99,167.0
457.58,167.0
458.18,163.0
458.78,157.0
459.38,166.0
459.98,162.0
460.57,156.0
461.17,168.0
461.77,176.0
462.37,171.0
462.96,171.0
463.56,171.0
464.16,179.0
464.76,183.0
465.36,175.0
465.95,179.0
466.55,179.0
467.15,183.0
467.75,184.0
468.34,187.0
468.94,188.0
469.54,189.0
470.14,185.0
470.73,190.0
471.33,198.0
471.93,201.0
472.53,201.0
473.13,198.0
473.72,197.0
474.32,205.0
474.92,210.0
475.52,197.0
476.11,214.0
476.71,204.0
477.31,203.0
477.91,209.0
478.50,214.0
479.10,217.0
479.70,216.0
480.30,210.0
480.89,208.0
481.49,211.0
482.09,221.0
482.69,213.0
483.28,218.0
483.88,220.0
484.48,229.0
485.08,227.0
485.67,221.0
486.27,226.0
486.87,231.0
487.47,232.0
488.06,235.0
488.66,239.0
489.26,238.0
489.86,235.0
490.45,245.0
491.05,236.0
491.65,244.0
492.25,237.0
492.84,246.0
493.44,247.0
494.04,252.0
494.64,252.0
495.23,255.0
495.83,261.0
496.43,265.0
497.03,258.0
497.62,255.0
498.22,264.0
498.82,267.0
499.42,270.0
500.01,271.0
500.61,277.0
501.21,269.0
501.81,285.0
502.40,290.0
503.00,287.0
503.60,291.0
504.19,298.0
504.79,284.0
505.39,298.0
505.99,290.0
506.58,306.0
507.18,301.0
507.78,291.0
508.38,302.0
508.97,301.0
509.57,319.0
510.17,304.0
510.76,315.0
511.36,298.0
511.96,320.0
512.56,305.0
513.15,317.0
513.75,328.0
514.35,315.0
514.94,334.0
515.54,329.0
516.14,320.0
516.74,319.0
517.33,338.0
517.93,347.0
518.53,337.0
519.12,326.0
519.72,343.0
520.32,340.0
520.92,346.0
521.51,354.0
522.11,382.0
522.71,375.0
523.30,375.0
523.90,372.0
524.50,382.0
525.09,391.0
525.69,404.0
526.29,410.0
526.89,396.0
527.48,399.0
528.08,429.0
528.68,411.0
529.27,418.0
529.87,417.0
530.47,407.0
531.06,439.0
531.66,389.0
532.26,448.0
532.86,446.0
533.45,435.0
534.05,417.0
534.65,446.0
535.24,435.0
535.84,453.0
536.44,471.0
537.03,471.0
537.63,478.0
538.23,477.0
538.82,465.0
539.42,488.0
540.02,476.0
540.61,451.0
541.21,479.0
541.81,479.0
542.41,436.0
543.00,447.0
543.60,513.0
544.20,544.0
544.79,530.0
545.39,552.0
545.99,567.0
546.58,537.0
547.18,473.0
547.78,499.0
548.37,518.0
548.97,536.0
549.57,461.0
550.16,513.0
550.76,503.0
551.36,525.0
551.95,518.0
