Wavelength,Intensity
562.47,702.0
562.81,710.0
563.15,691.0
563.49,702.0
563.83,708.0
564.17,721.0
564.52,699.0
564.86,699.0
565.20,708.0
565.54,707.0
565.88,715.0
566.22,721.0
566.56,723.0
566.90,733.0
567.24,748.0
567.59,740.0
567.93,752.0
568.27,787.0
568.61,804.0
568.95,812.0
569.29,793.0
569.63,821.0
569.97,823.0
570.31,835.0
570.65,853.0
570.99,853.0
571.33,853.0
571.67,830.0
572.01,834.0
572.35,867.0
572.69,883.0
573.03,893.0
573.37,909.0
573.71,926.0
574.05,904.0
574.39,890.0
574.73,906.0
575.07,883.0
575.41,885.0
575.75,902.0
576.09,924.0
576.43,947.0
576.77,982.0
577.11,992.0
577.45,979.0
577.79,934.0
578.13,928.0
578.47,919.0
578.81,923.0
579.15,915.0
579.49,917.0
579.83,951.0
580.17,1026.0
580.51,1052.0
580.85,1066.0
581.19,1041.0
581.53,991.0
581.87,958.0
582.20,897.0
582.54,872.0
582.88,829.0
583.22,869.0
583.56,888.0
583.90,910.0
584.24,950.0
584.58,943.0
584.92,921.0
585.25,889.0
585.59,891.0
585.93,908.0
586.27,910.0
586.61,899.0
586.95,892.0
587.29,882.0
587.62,878.0
587.96,858.0
588.30,826.0
588.64,813.0
588.98,819.0
589.31,803.0
589.65,793.0
589.99,784.0
590.33,789.0
590.67,775.0
591.01,797.0
591.34,827.0
591.68,846.0
592.02,877.0
592.36,884.0
592.69,870.0
593.03,838.0
593.37,840.0
593.71,833.0
594.04,834.0
594.38,824.0
594.72,821.0
595.06,810.0
595.39,800.0
595.73,793.0
596.07,815.0
596.41,812.0
596.74,799.0
597.08,803.0
597.42,822.0
597.76,824.0
598.09,859.0
598.43,859.0
598.77,843.0
599.10,867.0
599.44,847.0
599.78,850.0
600.11,833.0
600.45,853.0
600.79,817.0
601.12,822.0
601.46,833.0
601.80,842.0
602.13,831.0
602.47,845.0
602.81,843.0
603.14,827.0
603.48,821.0
603.82,816.0
604.15,814.0
604.49,833.0
604.82,820.0
605.16,825.0
605.50,806.0
605.83,817.0
606.17,813.0
606.50,817.0
606.84,837.0
607.18,834.0
607.51,799.0
607.85,801.0
608.18,795.0
608.52,792.0
608.86,815.0
609.19,811.0
609.53,788.0
609.86,798.0
610.20,791.0
610.53,799.0
610.87,759.0
611.20,785.0
611.54,779.0
611.87,784.0
612.21,761.0
612.54,766.0
612.88,779.0
613.21,795.0
613.55,785.0
613.88,784.0
614.22,784.0
614.55,783.0
614.89,770.0
615.22,761.0
615.56,758.0
615.89,758.0
616.23,749.0
616.56,733.0
616.90,738.0
617.23,718.0
617.57,745.0
617.90,737.0
618.24,736.0
618.57,723.0
618.90,721.0
619.24,727.0
619.57,713.0
619.91,713.0
620.24,702.0
620.58,708.0
620.91,701.0
621.24,718.0
621.58,721.0
621.91,720.0
622.25,722.0
622.58,720.0
622.91,733.0
623.25,707.0
623.58,699.0
623.91,702.0
