Wavelength,Intensity
709.74,68.0
710.06,70.0
710.38,72.0
710.70,65.0
711.02,72.0
711.34,66.0
711.66,69.0
711.98,66.0
712.30,66.0
712.62,69.0
712.94,65.0
713.26,70.0
713.58,68.0
713.90,69.0
714.22,70.0
714.54,64.0
714.86,68.0
715.18,71.0
715.50,65.0
715.82,67.0
716.14,71.0
716.46,66.0
716.78,66.0
717.10,70.0
717.42,70.0
717.74,67.0
718.06,68.0
718.38,67.0
718.69,71.0
719.01,67.0
719.33,67.0
719.65,64.0
719.97,68.0
720.29,70.0
720.61,63.0
720.93,67.0
721.25,68.0
721.56,67.0
721.88,66.0
722.20,67.0
722.52,72.0
722.84,66.0
723.16,64.0
723.48,68.0
723.79,66.0
724.11,63.0
724.43,67.0
724.75,66.0
725.07,64.0
725.39,68.0
725.70,68.0
726.02,66.0
726.34,67.0
726.66,61.0
726.98,70.0
727.29,67.0
727.61,68.0
727.93,69.0
728.25,66.0
728.56,68.0
728.88,67.0
729.20,68.0
729.52,66.0
729.84,71.0
730.15,68.0
730.47,66.0
730.79,65.0
731.10,67.0
731.42,68.0
731.74,64.0
732.06,64.0
732.37,67.0
732.69,66.0
733.01,66.0
733.32,72.0
733.64,67.0
733.96,67.0
734.27,69.0
734.59,65.0
734.91,66.0
735.22,65.0
735.54,68.0
735.86,69.0
736.17,67.0
736.49,65.0
736.81,67.0
737.12,68.0
737.44,67.0
737.75,70.0
738.07,63.0
738.39,69.0
738.70,67.0
739.02,63.0
739.33,71.0
739.65,68.0
739.97,67.0
740.28,64.0
740.60,69.0
740.91,68.0
741.23,74.0
741.55,70.0
741.86,66.0
742.18,64.0
742.49,67.0
742.81,69.0
743.12,69.0
743.44,70.0
743.75,67.0
744.07,69.0
744.38,69.0
744.70,69.0
745.01,67.0
745.33,67.0
745.64,68.0
745.96,68.0
746.27,74.0
746.59,68.0
746.90,71.0
747.22,70.0
747.53,69.0
747.85,67.0
748.16,70.0
748.47,66.0
748.79,72.0
749.10,67.0
749.42,70.0
749.73,63.0
750.05,68.0
750.36,69.0
750.67,71.0
750.99,67.0
751.30,73.0
751.62,71.0
751.93,73.0
752.24,67.0
752.56,69.0
752.87,67.0
753.19,70.0
753.50,67.0
753.81,62.0
754.13,65.0
754.44,70.0
754.75,72.0
755.07,71.0
755.38,70.0
755.69,65.0
756.01,67.0
756.32,66.0
756.63,70.0
756.95,71.0
