Wavelength,Intensity
327.27,89.0
327.63,93.0
328.00,94.0
328.36,91.0
328.73,96.0
329.09,93.0
329.46,95.0
329.83,95.0
330.19,93.0
330.56,97.0
330.92,106.0
331.29,96.0
331.65,100.0
332.02,101.0
332.38,104.0
332.75,104.0
333.11,103.0
333.48,110.0
333.84,111.0
334.21,108.0
334.58,111.0
334.94,107.0
335.31,110.0
335.67,117.0
336.04,115.0
336.40,115.0
336.77,113.0
337.13,113.0
337.50,116.0
337.86,115.0
338.22,115.0
338.59,115.0
338.95,113.0
339.32,122.0
339.68,117.0
340.05,118.0
340.41,116.0
340.78,114.0
341.14,116.0
341.51,120.0
341.87,127.0
342.24,121.0
342.60,127.0
342.96,131.0
343.33,120.0
343.69,121.0
344.06,125.0
344.42,127.0
344.79,123.0
345.15,135.0
345.51,135.0
345.88,130.0
346.24,128.0
346.61,134.0
346.97,130.0
347.34,134.0
347.70,134.0
348.06,136.0
348.43,143.0
348.79,138.0
349.16,143.0
349.52,138.0
349.88,147.0
350.25,146.0
350.61,140.0
350.97,150.0
351.34,146.0
351.70,148.0
352.07,152.0
352.43,146.0
352.79,144.0
353.16,149.0
353.52,149.0
353.88,147.0
354.25,147.0
354.61,159.0
354.97,143.0
355.34,151.0
355.70,156.0
356.06,149.0
356.43,158.0
356.79,152.0
357.15,154.0
357.52,154.0
357.88,152.0
358.24,162.0
358.60,155.0
358.97,168.0
359.33,163.0
359.69,169.0
360.06,160.0
360.42,174.0
360.78,171.0
361.14,169.0
361.51,177.0
361.87,172.0
362.23,175.0
362.60,173.0
362.96,173.0
363.32,183.0
363.68,181.0
364.05,182.0
364.41,180.0
364.77,190.0
365.13,183.0
365.50,189.0
365.86,191.0
366.22,195.0
366.58,184.0
366.95,199.0
367.31,195.0
367.67,199.0
368.03,190.0
368.39,201.0
368.76,199.0
369.12,186.0
369.48,199.0
369.84,199.0
370.20,203.0
370.57,206.0
370.93,204.0
371.29,200.0
371.65,204.0
372.01,205.0
372.38,202.0
372.74,211.0
373.10,200.0
373.46,210.0
373.82,219.0
374.18,212.0
374.55,211.0
374.91,215.0
375.27,225.0
375.63,224.0
375.99,219.0
376.35,223.0
376.71,217.0
377.08,228.0
377.44,232.0
377.80,246.0
378.16,236.0
378.52,241.0
378.88,246.0
379.24,247.0
379.60,255.0
379.97,261.0
380.33,260.0
380.69,249.0
381.05,255.0
381.41,269.0
381.77,265.0
382.13,268.0
382.49,262.0
382.85,255.0
383.21,276.0
383.57,266.0
383.94,282.0
384.30,272.0
384.66,280.0
385.02,258.0
385.38,283.0
385.74,273.0
386.10,285.0
386.46,307.0
386.82,300.0
387.18,305.0
387.54,298.0
387.90,294.0
388.26,303.0
388.62,296.0
388.98,285.0
389.34,305.0
389.70,299.0
390.06,269.0
390.42,283.0
390.78,314.0
391.14,343.0
391.50,335.0
391.86,343.0
392.22,362.0
392.58,334.0
392.94,297.0
393.30,312.0
393.66,321.0
394.02,341.0
394.38,295.0
394.74,315.0
395.10,316.0
395.46,340.0
395.82,333.0
396.18,317.0
396.54,356.0
396.90,369.0
397.26,356.0
397.62,362.0
397.98,388.0
398.34,334.0
398.70,340.0
399.05,309.0
399.41,313.0
399.77,339.0
400.13,349.0
400.49,357.0
400.85,348.0
401.21,329.0
401.57,364.0
401.93,341.0
402.29,338.0
402.65,339.0
403.00,359.0
403.36,358.0
403.72,353.0
404.08,403.0
404.44,362.0
404.80,366.0
405.16,370.0
405.52,378.0
405.87,394.0
406.23,380.0
406.59,332.0
406.95,362.0
407.31,369.0
407.67,377.0
408.03,365.0
408.38,372.0
408.74,406.0
409.10,409.0
409.46,375.0
409.82,386.0
410.17,374.0
410.53,362.0
410.89,381.0
411.25,337.0
411.61,351.0
411.97,384.0
412.32,396.0
412.68,397.0
413.04,358.0
413.40,327.0
413.75,362.0
414.11,356.0
414.47,344.0
414.83,402.0
415.19,369.0
415.54,342.0
415.90,379.0
416.26,379.0
416.62,379.0
416.97,346.0
417.33,390.0
417.69,382.0
418.05,367.0
418.40,355.0
418.76,362.0
419.12,406.0
419.48,402.0
419.83,424.0
420.19,388.0
420.55,403.0
420.90,464.0
421.26,425.0
421.62,378.0
421.98,417.0
422.33,445.0
422.69,447.0
423.05,425.0
423.40,378.0
423.76,361.0
424.12,412.0
424.47,399.0
424.83,384.0
425.19,377.0
425.54,386.0
425.90,409.0
426.26,417.0
426.61,446.0
426.97,345.0
427.33,416.0
427.68,403.0
428.04,466.0
428.40,461.0
428.75,500.0
429.11,429.0
429.47,496.0
429.82,499.0
430.18,447.0
430.53,433.0
430.89,418.0
431.25,416.0
431.60,426.0
431.96,415.0
432.31,403.0
432.67,445.0
433.03,476.0
433.38,429.0
433.74,443.0
434.09,435.0
434.45,433.0
434.81,401.0
435.16,443.0
435.52,410.0
435.87,398.0
436.23,395.0
436.58,384.0
436.94,419.0
437.30,438.0
437.65,451.0
438.01,456.0
438.36,418.0
438.72,401.0
439.07,394.0
439.43,410.0
439.78,455.0
440.14,498.0
440.49,440.0
440.85,451.0
441.20,484.0
441.56,438.0
441.91,490.0
442.27,449.0
442.62,448.0
442.98,464.0
443.33,449.0
443.69,458.0
444.04,438.0
444.40,417.0
444.75,461.0
445.11,483.0
445.46,493.0
445.82,489.0
446.17,441.0
446.53,475.0
446.88,514.0
447.23,434.0
447.59,427.0
447.94,434.0
448.30,447.0
448.65,430.0
449.01,473.0
449.36,455.0
449.72,486.0
450.07,522.0
450.42,479.0
450.78,445.0
451.13,485.0
451.49,459.0
451.84,450.0
452.19,420.0
452.55,444.0
452.90,445.0
453.26,487.0
453.61,495.0
453.96,417.0
454.32,481.0
454.67,452.0
455.02,408.0
455.38,434.0
455.73,441.0
456.09,480.0
456.44,475.0
456.79,483.0
457.15,473.0
457.50,454.0
457.85,456.0
458.21,459.0
458.56,456.0
458.91,462.0
459.27,428.0
459.62,444.0
459.97,461.0
460.32,471.0
460.68,442.0
461.03,416.0
461.38,430.0
461.74,473.0
462.09,460.0
462.44,437.0
462.80,471.0
463.15,466.0
463.50,447.0
463.85,487.0
464.21,493.0
464.56,524.0
464.91,470.0
465.26,470.0
465.62,464.0
465.97,491.0
466.32,479.0
466.67,487.0
467.03,471.0
467.38,472.0
467.73,462.0
468.08,486.0
468.44,477.0
468.79,464.0
469.14,454.0
469.49,451.0
469.85,466.0
470.20,506.0
470.55,509.0
470.90,512.0
471.25,469.0
471.61,505.0
471.96,505.0
472.31,530.0
472.66,534.0
473.01,549.0
473.36,555.0
473.72,558.0
474.07,558.0
474.42,580.0
474.77,575.0
475.12,589.0
475.47,590.0
475.83,589.0
476.18,578.0
476.53,577.0
476.88,616.0
477.23,612.0
477.58,597.0
477.93,600.0
478.28,614.0
478.64,632.0
478.99,653.0
479.34,652.0
479.69,656.0
480.04,668.0
480.39,655.0
480.74,656.0
481.09,698.0
481.44,675.0
481.79,670.0
482.15,675.0
482.50,693.0
482.85,698.0
483.20,740.0
483.55,748.0
483.90,777.0
484.25,923.0
484.60,1039.0
484.95,1152.0
485.30,1099.0
485.65,988.0
486.00,910.0
486.35,820.0
486.70,787.0
487.05,787.0
487.40,776.0
487.75,757.0
488.10,768.0
488.45,744.0
488.80,757.0
489.15,770.0
489.50,754.0
489.85,775.0
490.20,760.0
490.55,779.0
490.90,768.0
491.25,773.0
491.60,743.0
491.95,763.0
492.30,778.0
492.65,774.0
493.00,784.0
493.35,784.0
493.70,778.0
494.05,769.0
494.40,782.0
494.75,798.0
495.10,808.0
495.45,818.0
495.80,823.0
496.15,784.0
496.50,783.0
496.84,773.0
497.19,773.0
497.54,778.0
497.89,796.0
498.24,788.0
498.59,812.0
498.94,797.0
499.29,774.0
499.64,791.0
499.99,811.0
